"id","tracker_message_id","tracker_tag_id","tag_type","value","message_tag_boolean_value","message_tag_byte_value","message_tag_date_time_value","message_tag_double_value","message_tag_integer_value","message_tag_string_value","is_fallback","sensor_id"
9201299,358169,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9201300,358169,31,3,NULL,NULL,136,NULL,NULL,NULL,NULL,False,NULL
9201301,358169,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201302,358169,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201303,358169,6,7,NULL,NULL,NULL,"2023-08-21 14:05:12+00",NULL,NULL,NULL,False,NULL
9201304,358169,101,4,NULL,NULL,NULL,NULL,53.204088,NULL,NULL,False,NULL
9201305,358169,100,4,NULL,NULL,NULL,NULL,50.14929,NULL,NULL,False,NULL
9201306,358169,120,4,NULL,NULL,NULL,NULL,11.6,NULL,NULL,False,NULL
9201307,358169,121,4,NULL,NULL,NULL,NULL,182.1,NULL,NULL,False,NULL
9201308,358169,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9201309,358169,5,1,NULL,NULL,NULL,NULL,NULL,15931,NULL,False,NULL
9201310,358169,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9201311,358169,103,1,NULL,NULL,NULL,NULL,NULL,14,NULL,False,NULL
9201312,358169,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9201313,358169,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9201314,358169,12,1,NULL,NULL,NULL,NULL,NULL,13785,NULL,False,NULL
9201315,358169,13,1,NULL,NULL,NULL,NULL,NULL,3790,NULL,False,NULL
9201316,358169,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9201317,358169,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9201318,358169,111,1,NULL,NULL,NULL,NULL,NULL,58,NULL,False,NULL
9201319,358169,112,1,NULL,NULL,NULL,NULL,NULL,1569,NULL,False,NULL
9201320,358169,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9201321,358169,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9201322,358170,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9201323,358170,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201324,358170,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201325,358170,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9201326,358170,31,3,NULL,NULL,136,NULL,NULL,NULL,NULL,False,NULL
9201327,358170,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201328,358170,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201329,358170,6,7,NULL,NULL,NULL,"2023-08-21 14:05:14+00",NULL,NULL,NULL,False,NULL
9201330,358170,101,4,NULL,NULL,NULL,NULL,53.204031,NULL,NULL,False,NULL
9201331,358170,100,4,NULL,NULL,NULL,NULL,50.149248,NULL,NULL,False,NULL
9201332,358170,120,4,NULL,NULL,NULL,NULL,13.8,NULL,NULL,False,NULL
9201333,358170,121,4,NULL,NULL,NULL,NULL,207,NULL,NULL,False,NULL
9201334,358170,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9201335,358170,5,1,NULL,NULL,NULL,NULL,NULL,15932,NULL,False,NULL
9201336,358170,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9201337,358170,103,1,NULL,NULL,NULL,NULL,NULL,14,NULL,False,NULL
9201338,358170,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9201339,358170,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9201340,358170,12,1,NULL,NULL,NULL,NULL,NULL,13847,NULL,False,NULL
9201341,358170,13,1,NULL,NULL,NULL,NULL,NULL,3790,NULL,False,NULL
9201342,358170,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9201343,358170,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9201344,358170,111,1,NULL,NULL,NULL,NULL,NULL,58,NULL,False,NULL
9201345,358170,112,1,NULL,NULL,NULL,NULL,NULL,1574,NULL,False,NULL
9201346,358170,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9201347,358170,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9201376,358172,10,3,NULL,NULL,8,NULL,NULL,NULL,NULL,False,NULL
9201377,358172,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201378,358172,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201379,358172,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9201380,358172,31,3,NULL,NULL,136,NULL,NULL,NULL,NULL,False,NULL
9201381,358172,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201382,358172,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201383,358172,6,7,NULL,NULL,NULL,"2023-08-21 14:05:15+00",NULL,NULL,NULL,False,NULL
9201384,358172,101,4,NULL,NULL,NULL,NULL,53.204011,NULL,NULL,False,NULL
9201385,358172,100,4,NULL,NULL,NULL,NULL,50.149201,NULL,NULL,False,NULL
9201386,358172,120,4,NULL,NULL,NULL,NULL,14.8,NULL,NULL,False,NULL
9201387,358172,121,4,NULL,NULL,NULL,NULL,230.3,NULL,NULL,False,NULL
9201388,358172,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9201389,358172,5,1,NULL,NULL,NULL,NULL,NULL,15933,NULL,False,NULL
9201390,358172,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9201391,358172,103,1,NULL,NULL,NULL,NULL,NULL,14,NULL,False,NULL
9201392,358172,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9201393,358172,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9201394,358172,12,1,NULL,NULL,NULL,NULL,NULL,13809,NULL,False,NULL
9201395,358172,13,1,NULL,NULL,NULL,NULL,NULL,3790,NULL,False,NULL
9201396,358172,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9201397,358172,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9201398,358172,111,1,NULL,NULL,NULL,NULL,NULL,58,NULL,False,NULL
9201399,358172,112,1,NULL,NULL,NULL,NULL,NULL,1721,NULL,False,NULL
9201400,358172,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9201401,358172,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9201456,358175,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9201457,358175,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201458,358175,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201459,358175,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9201460,358175,31,3,NULL,NULL,136,NULL,NULL,NULL,NULL,False,NULL
9201461,358175,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201462,358175,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9201463,358175,6,7,NULL,NULL,NULL,"2023-08-21 14:05:16+00",NULL,NULL,NULL,False,NULL
9201464,358175,101,4,NULL,NULL,NULL,NULL,53.203996,NULL,NULL,False,NULL
9201465,358175,100,4,NULL,NULL,NULL,NULL,50.149153,NULL,NULL,False,NULL
9201466,358175,120,4,NULL,NULL,NULL,NULL,10.9,NULL,NULL,False,NULL
9201467,358175,121,4,NULL,NULL,NULL,NULL,233.5,NULL,NULL,False,NULL
9201468,358175,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9201469,358175,5,1,NULL,NULL,NULL,NULL,NULL,15934,NULL,False,NULL
9201470,358175,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9201471,358175,103,1,NULL,NULL,NULL,NULL,NULL,14,NULL,False,NULL
9201472,358175,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9201473,358175,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9201474,358175,12,1,NULL,NULL,NULL,NULL,NULL,13740,NULL,False,NULL
9201475,358175,13,1,NULL,NULL,NULL,NULL,NULL,3790,NULL,False,NULL
9201476,358175,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9201477,358175,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9201478,358175,111,1,NULL,NULL,NULL,NULL,NULL,58,NULL,False,NULL
9201479,358175,112,1,NULL,NULL,NULL,NULL,NULL,1934,NULL,False,NULL
9201480,358175,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9201481,358175,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9203056,358235,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9203057,358235,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203058,358235,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203059,358235,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9203060,358235,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9203061,358235,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203062,358235,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203063,358235,6,7,NULL,NULL,NULL,"2023-08-21 14:06:18+00",NULL,NULL,NULL,False,NULL
9203064,358235,101,4,NULL,NULL,NULL,NULL,53.203996,NULL,NULL,False,NULL
9203065,358235,100,4,NULL,NULL,NULL,NULL,50.149153,NULL,NULL,False,NULL
9203066,358235,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9203067,358235,121,4,NULL,NULL,NULL,NULL,233.5,NULL,NULL,False,NULL
9203068,358235,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9203069,358235,5,1,NULL,NULL,NULL,NULL,NULL,15935,NULL,False,NULL
9203070,358235,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9203071,358235,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9203072,358235,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9203073,358235,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9203074,358235,12,1,NULL,NULL,NULL,NULL,NULL,13748,NULL,False,NULL
9203075,358235,13,1,NULL,NULL,NULL,NULL,NULL,3791,NULL,False,NULL
9203076,358235,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9203077,358235,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9203078,358235,111,1,NULL,NULL,NULL,NULL,NULL,66,NULL,False,NULL
9203079,358235,112,1,NULL,NULL,NULL,NULL,NULL,938,NULL,False,NULL
9203080,358235,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9203081,358235,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9203186,358240,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9203187,358240,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203188,358240,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203189,358240,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9203190,358240,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9203191,358240,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203192,358240,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203193,358240,6,7,NULL,NULL,NULL,"2023-08-21 14:06:23+00",NULL,NULL,NULL,False,NULL
9203194,358240,101,4,NULL,NULL,NULL,NULL,53.203996,NULL,NULL,False,NULL
9203195,358240,100,4,NULL,NULL,NULL,NULL,50.149153,NULL,NULL,False,NULL
9203196,358240,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9203197,358240,121,4,NULL,NULL,NULL,NULL,233.5,NULL,NULL,False,NULL
9203198,358240,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9203199,358240,5,1,NULL,NULL,NULL,NULL,NULL,15936,NULL,False,NULL
9203200,358240,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9203201,358240,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9203202,358240,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9203203,358240,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9203204,358240,12,1,NULL,NULL,NULL,NULL,NULL,13743,NULL,False,NULL
9203205,358240,13,1,NULL,NULL,NULL,NULL,NULL,3791,NULL,False,NULL
9203206,358240,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9203207,358240,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9203208,358240,111,1,NULL,NULL,NULL,NULL,NULL,67,NULL,False,NULL
9203209,358240,112,1,NULL,NULL,NULL,NULL,NULL,957,NULL,False,NULL
9203210,358240,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9203211,358240,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9203950,358269,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9203951,358269,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203952,358269,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203953,358269,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9203954,358269,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9203955,358269,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203956,358269,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203957,358269,6,7,NULL,NULL,NULL,"2023-08-21 14:06:43+00",NULL,NULL,NULL,False,NULL
9203958,358269,101,4,NULL,NULL,NULL,NULL,53.203996,NULL,NULL,False,NULL
9203959,358269,100,4,NULL,NULL,NULL,NULL,50.149153,NULL,NULL,False,NULL
9203960,358269,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9203961,358269,121,4,NULL,NULL,NULL,NULL,233.5,NULL,NULL,False,NULL
9203962,358269,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9203963,358269,5,1,NULL,NULL,NULL,NULL,NULL,15937,NULL,False,NULL
9203964,358269,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9203965,358269,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9203966,358269,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9203967,358269,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9203968,358269,12,1,NULL,NULL,NULL,NULL,NULL,13759,NULL,False,NULL
9203969,358269,13,1,NULL,NULL,NULL,NULL,NULL,3791,NULL,False,NULL
9203970,358269,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9203971,358269,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9203972,358269,111,1,NULL,NULL,NULL,NULL,NULL,70,NULL,False,NULL
9203973,358269,112,1,NULL,NULL,NULL,NULL,NULL,920,NULL,False,NULL
9203974,358269,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
9203975,358269,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052070838",False,NULL
9204292,358282,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9204293,358282,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9204294,358282,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9204295,358282,30,3,NULL,NULL,64,NULL,NULL,NULL,NULL,False,NULL
9204296,358282,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9204297,358282,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9204298,358282,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9204299,358282,6,7,NULL,NULL,NULL,"2023-08-21 14:06:48+00",NULL,NULL,NULL,False,NULL
9204300,358282,101,4,NULL,NULL,NULL,NULL,53.203996,NULL,NULL,False,NULL
9204301,358282,100,4,NULL,NULL,NULL,NULL,50.149153,NULL,NULL,False,NULL
9204302,358282,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9204303,358282,121,4,NULL,NULL,NULL,NULL,233.5,NULL,NULL,False,NULL
9204304,358282,4,1,NULL,NULL,NULL,NULL,NULL,2717,NULL,False,NULL
9204305,358282,5,1,NULL,NULL,NULL,NULL,NULL,15938,NULL,False,NULL
9204306,358282,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9204307,358282,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9204308,358282,9,1,NULL,NULL,NULL,NULL,NULL,117,NULL,False,NULL
9204309,358282,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9204310,358282,12,1,NULL,NULL,NULL,NULL,NULL,13756,NULL,False,NULL
9204311,358282,13,1,NULL,NULL,NULL,NULL,NULL,3791,NULL,False,NULL
9204312,358282,14,1,NULL,NULL,NULL,NULL,NULL,36,NULL,False,NULL
9204313,358282,110,1,NULL,NULL,NULL,NULL,NULL,38,NULL,False,NULL
9204314,358282,111,1,NULL,NULL,NULL,NULL,NULL,70,NULL,False,NULL
9204315,358282,112,1,NULL,NULL,NULL,NULL,NULL,959,NULL,False,NULL
9204316,358282,27,1,NULL,NULL,NULL,NULL,NULL,37242,NULL,False,NULL
