"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
358395,2102,"865532045701469","2023-08-23 13:12:16.462657+00","2023-08-21 14:08:52+00",53.206911,50.14712,15,0,107,36.1,50.4,64,68,2389,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358396,2102,"865532045701469","2023-08-23 13:12:26.730661+00","2023-08-21 14:08:47+00",53.20658,50.146456,15,0,107,43.8,50.1,64,68,2860,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358397,2102,"865532045701469","2023-08-23 13:12:37.250891+00","2023-08-21 14:08:42+00",53.206295,50.145898,15,0,107,20.1,54.5,64,68,1872,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358398,2102,"865532045701469","2023-08-23 13:12:47.942877+00","2023-08-21 14:08:37+00",53.206135,50.145556,15,0,107,26.6,52.5,64,68,2747,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358399,2102,"865532045701469","2023-08-23 13:12:58.268115+00","2023-08-21 14:08:32+00",53.205993,50.145246,15,0,107,2,52.5,64,67,912,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358400,2102,"865532045701469","2023-08-23 13:13:08.6869+00","2023-08-21 14:08:26+00",53.205971,50.145238,15,0,107,0,50.6,64,67,903,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358401,2102,"865532045701469","2023-08-23 13:13:18.975396+00","2023-08-21 14:08:21+00",53.205971,50.145238,15,0,107,0,50.6,64,67,888,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358402,2102,"865532045701469","2023-08-23 13:13:29.356087+00","2023-08-21 14:08:16+00",53.205971,50.145238,15,0,107,0,50.6,64,66,902,"ddc3bf44-032d-4fdb-b923-90419d1597a0"
358407,2102,"865532045701469","2023-08-23 13:14:22.159881+00","2023-08-21 14:08:11+00",53.205946,50.145188,15,0,107,14.4,52.3,64,65,864,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358408,2102,"865532045701469","2023-08-23 13:14:32.545743+00","2023-08-21 14:08:06+00",53.205756,50.144796,15,0,106,32.2,53.2,64,65,852,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358409,2102,"865532045701469","2023-08-23 13:14:42.882281+00","2023-08-21 14:08:01+00",53.205448,50.144078,13,0,107,48.3,54,64,64,2250,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358410,2102,"865532045701469","2023-08-23 13:14:53.255923+00","2023-08-21 14:07:56+00",53.205135,50.143358,15,0,108,31.1,51.6,64,63,2627,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358411,2102,"865532045701469","2023-08-23 13:15:03.65455+00","2023-08-21 14:07:55+00",53.205086,50.143266,15,0,108,21.8,41.4,64,63,1890,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358412,2102,"865532045701469","2023-08-23 13:15:14.028723+00","2023-08-21 14:07:54+00",53.205048,50.143211,15,0,108,12.7,32.1,64,62,1900,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358413,2102,"865532045701469","2023-08-23 13:15:24.358518+00","2023-08-21 14:07:53+00",53.204993,50.143193,15,0,107,0,339.3,64,62,1700,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358414,2102,"865532045701469","2023-08-23 13:15:34.69452+00","2023-08-21 14:07:48+00",53.204993,50.143193,15,0,107,3.5,339.3,64,62,830,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358415,2102,"865532045701469","2023-08-23 13:15:45.010668+00","2023-08-21 14:07:47+00",53.204983,50.1432,15,0,107,6.2,332.6,64,62,819,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358416,2102,"865532045701469","2023-08-23 13:15:55.340724+00","2023-08-21 14:07:42+00",53.204913,50.143278,15,0,105,6.4,321.8,64,62,908,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358417,2102,"865532045701469","2023-08-23 13:16:06.1377+00","2023-08-21 14:07:37+00",53.20479,50.143441,14,0,107,14.2,316.7,64,61,1339,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358418,2102,"865532045701469","2023-08-23 13:16:16.508608+00","2023-08-21 14:07:35+00",53.204745,50.143525,13,0,108,15.5,301.1,64,61,1855,"ca19c0a5-c2f9-4311-b0f4-54e268818dee"
358421,2102,"865532045701469","2023-08-23 13:16:47.798747+00","2023-08-21 14:07:30+00",53.204578,50.143823,14,0,111,20.3,315.5,64,60,2324,"1f11079b-9b5b-40d6-9187-ce9cea0e6f29"
358422,2102,"865532045701469","2023-08-23 13:16:58.178917+00","2023-08-21 14:07:28+00",53.204505,50.143951,15,0,111,22.5,323,64,60,2180,"1f11079b-9b5b-40d6-9187-ce9cea0e6f29"
358423,2102,"865532045701469","2023-08-23 13:17:08.671907+00","2023-08-21 14:07:23+00",53.204323,50.144203,15,0,113,16.6,316,64,59,1494,"1f11079b-9b5b-40d6-9187-ce9cea0e6f29"
358424,2102,"865532045701469","2023-08-23 13:17:19.036503+00","2023-08-21 14:07:22+00",53.204296,50.144251,15,0,112,12.9,291,64,59,1195,"1f11079b-9b5b-40d6-9187-ce9cea0e6f29"
358425,2102,"865532045701469","2023-08-23 13:17:29.700135+00","2023-08-21 14:07:21+00",53.204283,50.144296,15,0,112,9.6,282.8,64,59,1146,"1f11079b-9b5b-40d6-9187-ce9cea0e6f29"
