"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
358453,2714,"869688052072453","2023-08-23 13:22:21.949971+00","2023-08-21 14:09:20+00",53.204166,50.144135,15,0,118,7.7,299.4,88,79,1662,"5ec7acaf-736f-48e5-ae55-de2231db3d44"
358468,2714,"869688052072453","2023-08-23 13:24:58.852489+00","2023-08-21 14:09:23+00",53.20425,50.144023,15,0,117,16.1,318,88,80,2152,"d86f4bc6-b5b6-4808-913e-6a06d3492947"
358483,2714,"869688052072453","2023-08-23 13:27:34.587295+00","2023-08-21 14:09:28+00",53.204476,50.143741,15,0,113,25.5,319.4,88,81,1790,"6e74b6b5-f3a5-47bb-9841-6679c7a2b2db"
358508,2714,"869688052072453","2023-08-23 13:31:53.217572+00","2023-08-21 14:09:33+00",53.204678,50.143471,13,0,110,15.7,309.1,88,82,1060,"666f8af1-acc9-4577-938b-19d977312942"
358511,2714,"869688052072453","2023-08-23 13:32:24.45461+00","2023-08-21 14:09:37+00",53.204745,50.143331,15,0,108,8.1,316.3,88,83,922,"6d75ca9c-f5a9-4c4f-9623-6c1e1bdef3c6"
358514,2714,"869688052072453","2023-08-23 13:32:56.056679+00","2023-08-21 14:09:38+00",53.204758,50.14331,15,0,107,6.8,321.2,88,83,940,"a148b8b1-2e16-47e3-ac72-d273d11046b8"
358516,2714,"869688052072453","2023-08-23 13:33:16.910558+00","2023-08-21 14:09:40+00",53.204758,50.14331,15,0,107,0,321.2,88,83,1044,"bd59312c-7f6b-436f-969e-51f5ed695c87"
358517,2714,"869688052072453","2023-08-23 13:33:27.292828+00","2023-08-21 14:09:45+00",53.204838,50.143203,15,0,106,0,326.8,88,84,960,"fd58914f-77a6-4274-a2e0-eb37c68aa716"
358523,2714,"869688052072453","2023-08-23 13:34:29.640388+00","2023-08-21 14:09:46+00",53.204838,50.143203,15,0,106,0,326.8,88,84,957,"b163e06f-20e9-4b0e-8046-71f2b377d3d1"
358527,2714,"869688052072453","2023-08-23 13:35:10.978612+00","2023-08-21 14:09:53+00",53.20494,50.143171,15,0,106,8.5,10.8,88,83,1051,"8567c3c0-7815-4450-b225-4a391eec5d83"
358528,2714,"869688052072453","2023-08-23 13:35:21.304057+00","2023-08-21 14:09:52+00",53.204916,50.143161,15,0,106,8.1,358.9,88,83,1090,"8567c3c0-7815-4450-b225-4a391eec5d83"
358529,2714,"869688052072453","2023-08-23 13:35:31.603395+00","2023-08-21 14:09:51+00",53.204838,50.143203,15,0,106,0,326.8,88,84,1175,"8567c3c0-7815-4450-b225-4a391eec5d83"
358530,2714,"869688052072453","2023-08-23 13:35:41.97679+00","2023-08-21 14:09:55+00",53.204965,50.143211,15,0,106,6.6,33.2,88,82,1181,"bab7135f-ea32-496f-871e-190471ec4967"
358531,2714,"869688052072453","2023-08-23 13:35:52.210477+00","2023-08-21 14:09:54+00",53.204955,50.143193,15,0,106,7.9,25.7,88,83,1149,"bab7135f-ea32-496f-871e-190471ec4967"
358536,2714,"869688052072453","2023-08-23 13:36:44.091178+00","2023-08-21 14:09:56+00",53.204976,50.143228,15,0,106,5.3,38.9,88,82,1000,"0d085c28-88ff-4cb5-8368-43f3c0b7b26e"
358540,2714,"869688052072453","2023-08-23 13:37:25.827762+00","2023-08-21 14:10:02+00",53.204976,50.143228,15,0,106,0,38.9,88,80,1411,"19b6f2cd-eba0-4777-a720-c793b2d26cd1"
358542,2714,"869688052072453","2023-08-23 13:37:47.281023+00","2023-08-21 14:10:04+00",53.20508,50.143375,15,0,106,18.5,51,88,80,2909,"ae21d62b-97c1-4b13-8679-7bc7fdd6cf51"
358546,2714,"869688052072453","2023-08-23 13:38:28.659299+00","2023-08-21 14:10:09+00",53.20534,50.143953,12,0,103,39.2,53.4,88,80,2753,"0d9af8ca-3cb7-4d19-8787-40653b7640c7"
358549,2714,"869688052072453","2023-08-23 13:38:59.637879+00","2023-08-21 14:10:14+00",53.205665,50.144688,12,0,101,40.5,54.2,88,81,2069,"9b5a8189-77dd-43f3-a706-831913051b58"
358550,2714,"869688052072453","2023-08-23 13:39:10.083203+00","2023-08-21 14:10:17+00",53.205798,50.14496,11,0,100,21.6,45.8,88,82,1010,"66008db1-9f25-4e1a-9ea1-f57cd1b46c71"
358553,2714,"869688052072453","2023-08-23 13:39:41.492002+00","2023-08-21 14:10:20+00",53.205821,50.145026,13,0,100,5.1,52,88,83,898,"6d278c36-8d72-4b7b-9a68-ba95302cb0fc"
358566,2714,"869688052072453","2023-08-23 13:41:56.377485+00","2023-08-21 14:10:32+00",53.205821,50.145026,13,0,100,0,52,88,83,949,"7baa09b9-1d77-4653-9ad1-f68b35ac0ff6"
358677,2714,"869688052072453","2023-08-23 14:01:04.5619+00","2023-08-21 14:12:32+00",53.205821,50.145026,15,0,100,0,52,88,88,1033,"19ccbb8a-9b42-4ee8-babb-fc9c3c6093ad"
358755,2714,"869688052072453","2023-08-23 14:14:30.611861+00","2023-08-21 14:13:34+00",53.205821,50.145026,15,0,100,0,52,88,91,1028,"622b2071-4ecd-4d00-9740-074d13c9bea0"
358764,2714,"869688052072453","2023-08-23 14:16:03.564944+00","2023-08-21 14:13:39+00",53.205821,50.145026,15,0,100,0,52,88,91,1169,"65916c93-1f72-45a5-a042-3b6f3062c842"
358879,2714,"869688052072453","2023-08-23 14:36:05.71878+00","2023-08-21 14:15:22+00",53.205821,50.145026,15,0,100,0,52,88,98,1952,"0ac76a36-f628-4451-8782-331db8728990"
358885,2714,"869688052072453","2023-08-23 14:37:08.372956+00","2023-08-21 14:15:23+00",53.207731,50.148821,15,0,108,16.8,50.6,88,98,1952,"e12f314d-61ee-41c0-aa28-21cc69e586e2"
358893,2714,"869688052072453","2023-08-23 14:38:33.062809+00","2023-08-21 14:15:27+00",53.207806,50.148971,15,0,108,8.5,50.1,88,99,984,"77a02574-47ad-4d0c-bd07-62721faa2ff0"
359010,2714,"869688052072453","2023-08-23 14:59:06.875344+00","2023-08-21 14:17:27+00",53.207806,50.148971,15,0,108,0,50.1,88,98,1046,"2d64ead5-e2a7-4d88-b78b-5b2503060b48"
359071,2714,"869688052072453","2023-08-23 15:09:55.120425+00","2023-08-21 14:19:01+00",53.207806,50.148971,15,0,108,0,50.1,88,99,1351,"69477e9b-0a41-440a-b184-365a01801bdd"
359073,2714,"869688052072453","2023-08-23 15:10:16.252997+00","2023-08-21 14:19:07+00",53.208891,50.151223,15,0,110,11.8,50.8,88,98,1529,"f8d64eda-45fa-4364-9a8b-c572de16583e"
359079,2714,"869688052072453","2023-08-23 15:11:20.050194+00","2023-08-21 14:19:12+00",53.209041,50.151521,15,0,110,27,51.4,88,98,1363,"182ce429-0d04-4af0-b00c-17db07211e8f"
359083,2714,"869688052072453","2023-08-23 15:12:02.156563+00","2023-08-21 14:19:17+00",53.209193,50.151851,15,0,111,7.4,53,88,98,927,"f68ac8b2-389c-4f80-b5d1-6c89240ffbe2"
359085,2714,"869688052072453","2023-08-23 15:12:23.244301+00","2023-08-21 14:19:18+00",53.209193,50.151851,15,0,111,0,53,88,98,950,"32f64824-c04c-46fd-ab14-8068a2e76ab7"
359149,2714,"869688052072453","2023-08-23 15:23:44.23097+00","2023-08-21 14:20:30+00",53.209193,50.151851,15,0,111,0,53,88,101,1188,"6f256dee-5d83-4a1b-b970-644479e318bf"
359151,2714,"869688052072453","2023-08-23 15:24:05.528561+00","2023-08-21 14:20:33+00",53.20932,50.152131,15,0,111,27.4,63.8,88,101,2728,"def9bd4a-a9f5-46c1-afb3-91fc69c72235"
359155,2714,"869688052072453","2023-08-23 15:24:48.514256+00","2023-08-21 14:20:38+00",53.209553,50.152831,15,0,111,43.7,58.6,88,99,2996,"905f1f98-cefa-46aa-be08-8432da4d4c13"
359160,2714,"869688052072453","2023-08-23 15:25:41.488094+00","2023-08-21 14:20:43+00",53.20988,50.153666,15,0,112,49.8,53.6,88,98,2338,"48c55e96-25f7-4bf9-a68a-3c672be938db"
359167,2714,"869688052072453","2023-08-23 15:26:56.441157+00","2023-08-21 14:20:48+00",53.210223,50.154428,15,0,113,41.8,52.9,88,97,2104,"2682011c-9cb1-4b05-9604-75e6f1016e94"
359171,2714,"869688052072453","2023-08-23 15:27:38.703364+00","2023-08-21 14:20:53+00",53.210396,50.154848,14,0,113,19.2,63.4,88,96,1298,"58b529a3-3ce5-4c18-b235-940453ccfb09"
359172,2714,"869688052072453","2023-08-23 15:27:49.688893+00","2023-08-21 14:20:54+00",53.210421,50.154925,14,0,113,21.2,61.7,88,96,1469,"db57cb8d-67f4-44ca-bddf-944353cd1e6a"
359182,2714,"869688052072453","2023-08-23 15:29:35.883018+00","2023-08-21 14:21:10+00",53.210421,50.154925,15,0,113,0,61.7,88,97,1322,"0a49896e-1db2-4ce4-b5aa-ba13ee0c44a8"
359185,2714,"869688052072453","2023-08-23 15:30:07.75056+00","2023-08-21 14:21:15+00",53.210421,50.154925,15,0,113,0,61.7,88,97,942,"806701f7-44c1-4c49-b284-b76c720b8b5f"
359188,2714,"869688052072453","2023-08-23 15:30:39.299253+00","2023-08-21 14:21:20+00",53.210853,50.156011,15,0,113,19,83.9,88,98,2175,"a0ccd019-231d-4365-ba77-363598cd1221"
359189,2714,"869688052072453","2023-08-23 15:30:49.936107+00","2023-08-21 14:21:19+00",53.210421,50.154925,15,0,113,0,61.7,88,98,2175,"a0ccd019-231d-4365-ba77-363598cd1221"
359191,2714,"869688052072453","2023-08-23 15:31:11.447821+00","2023-08-21 14:21:22+00",53.210791,50.156145,14,0,113,23.1,135.2,88,98,1459,"6dd8630a-d3f7-4041-99ab-c2794bbd9339"
359192,2714,"869688052072453","2023-08-23 15:31:22.006571+00","2023-08-21 14:21:21+00",53.210833,50.156085,14,0,113,19.4,109.7,88,98,2448,"6dd8630a-d3f7-4041-99ab-c2794bbd9339"
359196,2714,"869688052072453","2023-08-23 15:32:04.393984+00","2023-08-21 14:21:27+00",53.210475,50.156575,12,0,113,37.7,144.3,88,98,1766,"aba6ada8-81c8-46a9-9703-e47c9ca09e09"
359203,2714,"869688052072453","2023-08-23 15:33:19.151239+00","2023-08-21 14:21:32+00",53.21007,50.157058,12,0,114,40.9,144.2,88,99,1978,"8a99f1f3-74fc-4140-8238-f5844ef95c4a"
359207,2714,"869688052072453","2023-08-23 15:34:01.661402+00","2023-08-21 14:21:36+00",53.209743,50.1575,12,0,117,41.1,140.7,88,100,2032,"24a3ff67-5831-4495-a3d2-bdfb3ee82a21"
359222,2714,"869688052072453","2023-08-23 15:36:41.703097+00","2023-08-21 14:22:01+00",53.209743,50.1575,12,0,117,0,140.7,88,102,1058,"d7acffb5-f443-41a5-aa64-da5b9e6b26f4"
359227,2714,"869688052072453","2023-08-23 15:37:35.021032+00","2023-08-21 14:22:07+00",53.20889,50.158616,12,0,127,33.7,142.2,88,102,2168,"15d0d2d5-b257-40e7-86d6-275110ead428"
359233,2714,"869688052072453","2023-08-23 15:38:38.961853+00","2023-08-21 14:22:09+00",53.208735,50.158805,13,0,128,38.1,138.5,88,103,2647,"351f7af4-290c-4ed1-89d8-057c6a6381a0"
359239,2714,"869688052072453","2023-08-23 15:39:42.540729+00","2023-08-21 14:22:10+00",53.208661,50.158908,13,0,129,38.1,140.5,88,103,2647,"db4e7e1b-50d3-4562-a639-411df0b7f4ae"
359248,2714,"869688052072453","2023-08-23 15:41:18.547519+00","2023-08-21 14:22:15+00",53.208226,50.159433,12,0,129,44.6,142.1,88,102,2097,"8af047a1-da88-47e6-958d-a4ffbed6cdbd"
359249,2714,"869688052072453","2023-08-23 15:41:29.102913+00","2023-08-21 14:22:19+00",53.207871,50.159891,13,0,129,41.1,139.5,88,102,2174,"2c202241-b149-4fb6-8a52-99d735747538"
359257,2714,"869688052072453","2023-08-23 15:42:54.63184+00","2023-08-21 14:22:21+00",53.207871,50.159891,13,0,129,0,139.5,88,102,2126,"53b188da-120d-43b3-acaf-97113de9e113"
359263,2714,"869688052072453","2023-08-23 15:43:58.231207+00","2023-08-21 14:22:26+00",53.207871,50.159891,13,0,129,0,139.5,86,100,1610,"df33ed6b-62ca-4033-9c74-1c0ff57cf7de"
359267,2714,"869688052072453","2023-08-23 15:44:41.155483+00","2023-08-21 14:22:31+00",53.206731,50.161315,12,0,132,42.7,142.5,86,100,1098,"df03bb3d-af15-4010-977e-8ccaae35f285"
359273,2714,"869688052072453","2023-08-23 15:45:44.896842+00","2023-08-21 14:22:36+00",53.206281,50.16188,12,0,131,46.4,137.9,86,99,1575,"88335121-f345-4552-b1aa-c1330661fdb5"
359276,2714,"869688052072453","2023-08-23 15:46:17.509378+00","2023-08-21 14:22:41+00",53.20583,50.162453,13,0,135,37.9,144.1,86,98,1147,"7f08fcc1-2cc7-4a66-ad6b-3c85919ffc88"
359281,2714,"869688052072453","2023-08-23 15:47:10.693039+00","2023-08-21 14:22:43+00",53.20569,50.162635,13,0,138,33.5,142.2,86,98,962,"59781696-4208-4255-ba7f-47777e8c7726"
359286,2714,"869688052072453","2023-08-23 15:48:04.1599+00","2023-08-21 14:22:45+00",53.20569,50.162635,13,0,138,0,142.2,86,98,954,"f082b6f1-e8e7-430a-8a1b-935ebc21d829"
359290,2714,"869688052072453","2023-08-23 15:48:46.500157+00","2023-08-21 14:22:53+00",53.205076,50.1634,13,0,139,0,142.3,86,97,1884,"a498f5ef-5b5f-4b73-aa8b-b84ff5ac2b5b"
359291,2714,"869688052072453","2023-08-23 15:48:57.076859+00","2023-08-21 14:22:52+00",53.205076,50.1634,13,0,139,39.2,142.3,86,97,1860,"a498f5ef-5b5f-4b73-aa8b-b84ff5ac2b5b"
359292,2714,"869688052072453","2023-08-23 15:49:07.593729+00","2023-08-21 14:22:51+00",53.205156,50.163303,13,0,139,39.6,142.4,86,97,1870,"a498f5ef-5b5f-4b73-aa8b-b84ff5ac2b5b"
359295,2714,"869688052072453","2023-08-23 15:49:39.604751+00","2023-08-21 14:22:59+00",53.20466,50.164213,13,0,138,34.2,82.9,86,97,1616,"e645a6b4-5df4-49e2-8169-01c76b839b66"
359298,2714,"869688052072453","2023-08-23 15:50:11.540807+00","2023-08-21 14:23:01+00",53.204706,50.164401,15,0,138,20.1,59.1,86,97,1444,"64d4b0e6-d4f1-4e36-85a9-5230b5c3705f"
359299,2714,"869688052072453","2023-08-23 15:50:22.141677+00","2023-08-21 14:23:00+00",53.20468,50.164323,13,0,138,24.8,70.6,86,97,1616,"64d4b0e6-d4f1-4e36-85a9-5230b5c3705f"
359302,2714,"869688052072453","2023-08-23 15:50:54.10739+00","2023-08-21 14:23:06+00",53.204885,50.164841,14,0,136,35,55,86,98,1982,"2be6abbd-e747-4d83-a5fc-d2ae8013fac3"
359307,2714,"869688052072453","2023-08-23 15:51:47.531793+00","2023-08-21 14:23:11+00",53.20523,50.16569,14,0,135,54.6,55.4,86,98,2606,"c5d4bca9-7ea9-4754-97bd-54ce930d156b"
359310,2714,"869688052072453","2023-08-23 15:52:19.420769+00","2023-08-21 14:23:16+00",53.205651,50.166728,14,0,135,60.7,54.8,86,98,2033,"64478a3c-53c4-4986-9040-3c4334650e4d"
359315,2714,"869688052072453","2023-08-23 15:53:13.100419+00","2023-08-21 14:23:21+00",53.20599,50.167546,15,0,135,54.6,54.7,86,98,1342,"226ca790-521c-4485-98a4-b44e07e8a9cd"
359322,2714,"869688052072453","2023-08-23 15:54:27.389637+00","2023-08-21 14:23:26+00",53.206295,50.168291,15,0,135,22.2,55.1,86,98,972,"89a2c841-bc70-4131-94f2-d50a69eefadc"
359325,2714,"869688052072453","2023-08-23 15:54:58.914506+00","2023-08-21 14:23:29+00",53.206355,50.168441,15,0,135,7.4,54.5,86,98,949,"701a263c-5f2a-41ab-9cbf-05088dd1bd63"
359352,2714,"869688052072453","2023-08-23 15:59:44.745998+00","2023-08-21 14:24:02+00",53.206355,50.168441,15,0,135,0,54.5,86,102,1935,"fb81b376-b6fa-4012-8c71-05ae54372613"
359360,2714,"869688052072453","2023-08-23 16:01:09.646913+00","2023-08-21 14:24:07+00",53.206668,50.169218,15,0,135,16.8,55.1,86,102,1197,"6ff58a98-f7b9-46e2-a719-e6e29f7f78ce"
359365,2714,"869688052072453","2023-08-23 16:02:02.224207+00","2023-08-21 14:24:12+00",53.206785,50.169501,15,0,134,14.8,54.3,86,103,988,"095344bd-b8f6-4ce4-aa84-849c21da278b"
359367,2714,"869688052072453","2023-08-23 16:02:23.304434+00","2023-08-21 14:24:14+00",53.20683,50.16961,15,0,134,16.1,54.8,86,103,1156,"f51f654a-c8fa-427c-a33c-fa784e71f9a9"
359371,2714,"869688052072453","2023-08-23 16:03:06.206296+00","2023-08-21 14:24:15+00",53.20683,50.16961,15,0,134,0,54.8,86,103,1115,"053165cf-93b1-407c-9625-dc753d32394f"
359375,2714,"869688052072453","2023-08-23 16:03:48.252698+00","2023-08-21 14:24:20+00",53.206991,50.170011,15,0,134,22.5,55.9,86,103,1409,"67e41d20-0daa-4cf6-9c1b-eae991efad59"
359379,2714,"869688052072453","2023-08-23 16:04:30.716761+00","2023-08-21 14:24:25+00",53.207158,50.170413,15,0,133,22.5,55.1,86,102,1612,"bc911369-2f88-4182-85a8-66113d88861e"
