"id","tracker_message_id","tracker_tag_id","tag_type","value","message_tag_boolean_value","message_tag_byte_value","message_tag_date_time_value","message_tag_double_value","message_tag_integer_value","message_tag_string_value","is_fallback","sensor_id"
9085719,353714,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085720,353714,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9085721,353714,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9085722,353714,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085723,353714,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085724,353714,6,7,NULL,NULL,NULL,"2023-08-21 10:50:44+00",NULL,NULL,NULL,False,NULL
9085725,353714,101,4,NULL,NULL,NULL,NULL,45.262563,NULL,NULL,False,NULL
9085726,353714,100,4,NULL,NULL,NULL,NULL,43.113861,NULL,NULL,False,NULL
9085727,353714,120,4,NULL,NULL,NULL,NULL,47.7,NULL,NULL,False,NULL
9085728,353714,121,4,NULL,NULL,NULL,NULL,185.1,NULL,NULL,False,NULL
9085729,353714,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9085730,353714,5,1,NULL,NULL,NULL,NULL,NULL,60914,NULL,False,NULL
9085731,353714,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9085732,353714,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9085733,353714,9,1,NULL,NULL,NULL,NULL,NULL,309,NULL,False,NULL
9085734,353714,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9085735,353714,12,1,NULL,NULL,NULL,NULL,NULL,13020,NULL,False,NULL
9085736,353714,13,1,NULL,NULL,NULL,NULL,NULL,3820,NULL,False,NULL
9085737,353714,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9085738,353714,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9085739,353714,111,1,NULL,NULL,NULL,NULL,NULL,101,NULL,False,NULL
9085740,353714,112,1,NULL,NULL,NULL,NULL,NULL,2386,NULL,False,NULL
9085741,353714,27,1,NULL,NULL,NULL,NULL,NULL,110566,NULL,False,NULL
9085742,353714,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9085849,353719,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9085850,353719,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085851,353719,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085852,353719,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9085853,353719,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9085854,353719,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085855,353719,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085856,353719,6,7,NULL,NULL,NULL,"2023-08-21 10:50:54+00",NULL,NULL,NULL,False,NULL
9085857,353719,101,4,NULL,NULL,NULL,NULL,45.261361,NULL,NULL,False,NULL
9085858,353719,100,4,NULL,NULL,NULL,NULL,43.113788,NULL,NULL,False,NULL
9085859,353719,120,4,NULL,NULL,NULL,NULL,46.4,NULL,NULL,False,NULL
9085860,353719,121,4,NULL,NULL,NULL,NULL,184,NULL,NULL,False,NULL
9085861,353719,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9085862,353719,5,1,NULL,NULL,NULL,NULL,NULL,60916,NULL,False,NULL
9085863,353719,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9085864,353719,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9085865,353719,9,1,NULL,NULL,NULL,NULL,NULL,310,NULL,False,NULL
9085866,353719,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9085867,353719,12,1,NULL,NULL,NULL,NULL,NULL,13035,NULL,False,NULL
9085868,353719,13,1,NULL,NULL,NULL,NULL,NULL,3820,NULL,False,NULL
9085869,353719,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9085870,353719,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9085871,353719,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9085872,353719,112,1,NULL,NULL,NULL,NULL,NULL,2334,NULL,False,NULL
9085873,353719,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9085874,353719,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9085875,353720,10,3,NULL,NULL,6,NULL,NULL,NULL,NULL,False,NULL
9085876,353720,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085877,353720,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085878,353720,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9085879,353720,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9085880,353720,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085881,353720,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085882,353720,6,7,NULL,NULL,NULL,"2023-08-21 10:50:49+00",NULL,NULL,NULL,False,NULL
9085883,353720,101,4,NULL,NULL,NULL,NULL,45.26196,NULL,NULL,False,NULL
9085884,353720,100,4,NULL,NULL,NULL,NULL,43.113841,NULL,NULL,False,NULL
9085885,353720,120,4,NULL,NULL,NULL,NULL,48.3,NULL,NULL,False,NULL
9085886,353720,121,4,NULL,NULL,NULL,NULL,182.6,NULL,NULL,False,NULL
9085887,353720,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9085888,353720,5,1,NULL,NULL,NULL,NULL,NULL,60915,NULL,False,NULL
9085889,353720,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9085890,353720,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9085891,353720,9,1,NULL,NULL,NULL,NULL,NULL,309,NULL,False,NULL
9085892,353720,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9085893,353720,12,1,NULL,NULL,NULL,NULL,NULL,13006,NULL,False,NULL
9085894,353720,13,1,NULL,NULL,NULL,NULL,NULL,3820,NULL,False,NULL
9085895,353720,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9085896,353720,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9085897,353720,111,1,NULL,NULL,NULL,NULL,NULL,101,NULL,False,NULL
9085898,353720,112,1,NULL,NULL,NULL,NULL,NULL,2406,NULL,False,NULL
9085899,353720,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9085900,353720,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9085953,353723,10,3,NULL,NULL,6,NULL,NULL,NULL,NULL,False,NULL
9085954,353723,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085955,353723,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085956,353723,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9085957,353723,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9085958,353723,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085959,353723,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085960,353723,6,7,NULL,NULL,NULL,"2023-08-21 10:51:07+00",NULL,NULL,NULL,False,NULL
9085961,353723,101,4,NULL,NULL,NULL,NULL,45.260035,NULL,NULL,False,NULL
9085962,353723,100,4,NULL,NULL,NULL,NULL,43.113815,NULL,NULL,False,NULL
9085963,353723,120,4,NULL,NULL,NULL,NULL,31.8,NULL,NULL,False,NULL
9085964,353723,121,4,NULL,NULL,NULL,NULL,193.1,NULL,NULL,False,NULL
9085965,353723,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9085966,353723,5,1,NULL,NULL,NULL,NULL,NULL,60919,NULL,False,NULL
9085967,353723,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9085968,353723,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9085969,353723,9,1,NULL,NULL,NULL,NULL,NULL,312,NULL,False,NULL
9085970,353723,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9085971,353723,12,1,NULL,NULL,NULL,NULL,NULL,12979,NULL,False,NULL
9085972,353723,13,1,NULL,NULL,NULL,NULL,NULL,3822,NULL,False,NULL
9085973,353723,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9085974,353723,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9085975,353723,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9085976,353723,112,1,NULL,NULL,NULL,NULL,NULL,1608,NULL,False,NULL
9085977,353723,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9085978,353723,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9085979,353724,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9085980,353724,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085981,353724,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085982,353724,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9085983,353724,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9085984,353724,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085985,353724,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9085986,353724,6,7,NULL,NULL,NULL,"2023-08-21 10:51:03+00",NULL,NULL,NULL,False,NULL
9085987,353724,101,4,NULL,NULL,NULL,NULL,45.260391,NULL,NULL,False,NULL
9085988,353724,100,4,NULL,NULL,NULL,NULL,43.113833,NULL,NULL,False,NULL
9085989,353724,120,4,NULL,NULL,NULL,NULL,40.5,NULL,NULL,False,NULL
9085990,353724,121,4,NULL,NULL,NULL,NULL,177.8,NULL,NULL,False,NULL
9085991,353724,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9085992,353724,5,1,NULL,NULL,NULL,NULL,NULL,60918,NULL,False,NULL
9085993,353724,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9085994,353724,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9085995,353724,9,1,NULL,NULL,NULL,NULL,NULL,312,NULL,False,NULL
9085996,353724,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9085997,353724,12,1,NULL,NULL,NULL,NULL,NULL,13057,NULL,False,NULL
9085998,353724,13,1,NULL,NULL,NULL,NULL,NULL,3822,NULL,False,NULL
9085999,353724,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9086000,353724,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9086001,353724,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9086002,353724,112,1,NULL,NULL,NULL,NULL,NULL,2043,NULL,False,NULL
9086003,353724,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9086004,353724,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9086005,353725,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9086006,353725,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086007,353725,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086008,353725,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9086009,353725,31,3,NULL,NULL,204,NULL,NULL,NULL,NULL,False,NULL
9086010,353725,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086011,353725,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086012,353725,6,7,NULL,NULL,NULL,"2023-08-21 10:50:58+00",NULL,NULL,NULL,False,NULL
9086013,353725,101,4,NULL,NULL,NULL,NULL,45.260915,NULL,NULL,False,NULL
9086014,353725,100,4,NULL,NULL,NULL,NULL,43.113795,NULL,NULL,False,NULL
9086015,353725,120,4,NULL,NULL,NULL,NULL,42.9,NULL,NULL,False,NULL
9086016,353725,121,4,NULL,NULL,NULL,NULL,174.1,NULL,NULL,False,NULL
9086017,353725,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9086018,353725,5,1,NULL,NULL,NULL,NULL,NULL,60917,NULL,False,NULL
9086019,353725,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9086020,353725,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9086021,353725,9,1,NULL,NULL,NULL,NULL,NULL,310,NULL,False,NULL
9086022,353725,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9086023,353725,12,1,NULL,NULL,NULL,NULL,NULL,13036,NULL,False,NULL
9086024,353725,13,1,NULL,NULL,NULL,NULL,NULL,3822,NULL,False,NULL
9086025,353725,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9086026,353725,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9086027,353725,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9086028,353725,112,1,NULL,NULL,NULL,NULL,NULL,2178,NULL,False,NULL
9086029,353725,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9086030,353725,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9086057,353727,10,3,NULL,NULL,6,NULL,NULL,NULL,NULL,False,NULL
9086058,353727,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086059,353727,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086060,353727,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9086061,353727,31,3,NULL,NULL,206,NULL,NULL,NULL,NULL,False,NULL
9086062,353727,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086063,353727,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086064,353727,6,7,NULL,NULL,NULL,"2023-08-21 10:51:12+00",NULL,NULL,NULL,False,NULL
9086065,353727,101,4,NULL,NULL,NULL,NULL,45.259683,NULL,NULL,False,NULL
9086066,353727,100,4,NULL,NULL,NULL,NULL,43.113706,NULL,NULL,False,NULL
9086067,353727,120,4,NULL,NULL,NULL,NULL,24.8,NULL,NULL,False,NULL
9086068,353727,121,4,NULL,NULL,NULL,NULL,188.8,NULL,NULL,False,NULL
9086069,353727,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9086070,353727,5,1,NULL,NULL,NULL,NULL,NULL,60920,NULL,False,NULL
9086071,353727,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9086072,353727,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9086073,353727,9,1,NULL,NULL,NULL,NULL,NULL,313,NULL,False,NULL
9086074,353727,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9086075,353727,12,1,NULL,NULL,NULL,NULL,NULL,13033,NULL,False,NULL
9086076,353727,13,1,NULL,NULL,NULL,NULL,NULL,3822,NULL,False,NULL
9086077,353727,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9086078,353727,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9086079,353727,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9086080,353727,112,1,NULL,NULL,NULL,NULL,NULL,1289,NULL,False,NULL
9086081,353727,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
9086082,353727,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"862057047615627",False,NULL
9086109,353729,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9086110,353729,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086111,353729,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086112,353729,30,3,NULL,NULL,80,NULL,NULL,NULL,NULL,False,NULL
9086113,353729,31,3,NULL,NULL,206,NULL,NULL,NULL,NULL,False,NULL
9086114,353729,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086115,353729,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9086116,353729,6,7,NULL,NULL,NULL,"2023-08-21 10:51:17+00",NULL,NULL,NULL,False,NULL
9086117,353729,101,4,NULL,NULL,NULL,NULL,45.259426,NULL,NULL,False,NULL
9086118,353729,100,4,NULL,NULL,NULL,NULL,43.113676,NULL,NULL,False,NULL
9086119,353729,120,4,NULL,NULL,NULL,NULL,18.1,NULL,NULL,False,NULL
9086120,353729,121,4,NULL,NULL,NULL,NULL,188.6,NULL,NULL,False,NULL
9086121,353729,4,1,NULL,NULL,NULL,NULL,NULL,1827,NULL,False,NULL
9086122,353729,5,1,NULL,NULL,NULL,NULL,NULL,60921,NULL,False,NULL
9086123,353729,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9086124,353729,103,1,NULL,NULL,NULL,NULL,NULL,12,NULL,False,NULL
9086125,353729,9,1,NULL,NULL,NULL,NULL,NULL,314,NULL,False,NULL
9086126,353729,11,1,NULL,NULL,NULL,NULL,NULL,6657,NULL,False,NULL
9086127,353729,12,1,NULL,NULL,NULL,NULL,NULL,12953,NULL,False,NULL
9086128,353729,13,1,NULL,NULL,NULL,NULL,NULL,3822,NULL,False,NULL
9086129,353729,14,1,NULL,NULL,NULL,NULL,NULL,39,NULL,False,NULL
9086130,353729,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9086131,353729,111,1,NULL,NULL,NULL,NULL,NULL,102,NULL,False,NULL
9086132,353729,112,1,NULL,NULL,NULL,NULL,NULL,1417,NULL,False,NULL
9086133,353729,27,1,NULL,NULL,NULL,NULL,NULL,110567,NULL,False,NULL
