"id","external_tracker_id","imei","server_date_time","tracker_date_time","latitude","longitude","sat_number","coord_correctness","altitude","speed","direction","fuel_level","coolant_temperature","engine_speed","package_uid"
353726,1734,"868345032036162","2023-08-23 00:04:12.178854+00","2023-08-21 10:51:14+00",52.643206,45.852561,15,0,234,73.3,247.7,94,80,1902,"fcdf4d8d-70c5-484b-b4c0-376dae677513"
353728,1734,"868345032036162","2023-08-23 00:04:31.543686+00","2023-08-21 10:51:19+00",52.64295,45.851408,15,0,234,75.3,251.3,94,80,1987,"63a245a2-b701-40fb-9d11-637ae811d832"
353730,1734,"868345032036162","2023-08-23 00:04:50.994567+00","2023-08-21 10:51:24+00",52.642645,45.849931,15,0,233,73.5,251.9,94,80,1932,"6972c7ce-8929-4aac-9e01-679456bf74a8"
353733,1734,"868345032036162","2023-08-23 00:05:20.069338+00","2023-08-21 10:51:29+00",52.642345,45.84817,15,0,231,75.9,255.1,94,80,1955,"139010e5-3751-4d90-8057-ec517d950d76"
353735,1734,"868345032036162","2023-08-23 00:05:39.306789+00","2023-08-21 10:51:34+00",52.642101,45.84668,15,0,231,71.3,254.7,94,80,1886,"ca919ae1-2131-4f33-916e-726737de05d3"
353739,1734,"868345032036162","2023-08-23 00:06:18.892074+00","2023-08-21 10:51:39+00",52.641868,45.84533,15,0,229,70.5,254.5,94,80,1791,"fc066014-b8ab-4652-91de-c5298b611045"
353740,1734,"868345032036162","2023-08-23 00:06:28.439343+00","2023-08-21 10:51:44+00",52.641618,45.843858,15,0,225,75.7,253.7,94,80,1980,"9a308a47-4bfb-4fa2-9d46-efc12832f973"
353741,1734,"868345032036162","2023-08-23 00:06:38.209224+00","2023-08-21 10:51:49+00",52.641358,45.842308,15,0,224,80.3,254.1,94,80,2054,"35dff124-193d-4206-84f3-dc656fd99e29"
353748,1734,"868345032036162","2023-08-23 00:07:46.835079+00","2023-08-21 10:51:54+00",52.64109,45.840676,15,0,224,82.7,254.9,94,80,2146,"e5b7b4d7-2260-40aa-bce6-aeff6e8c11f6"
353752,1734,"868345032036162","2023-08-23 00:08:25.599489+00","2023-08-21 10:51:59+00",52.640821,45.839058,15,0,223,79.2,254.5,94,80,2096,"33366250-8d57-45a0-bd73-780de4f3f67f"
353755,1734,"868345032036162","2023-08-23 00:08:55.232458+00","2023-08-21 10:52:04+00",52.640581,45.83763,15,0,221,68.5,255.1,94,80,1797,"1a7577f6-407d-48d1-9afc-9cc4db8b9834"
353781,1734,"868345032036162","2023-08-23 00:13:09.907052+00","2023-08-21 10:52:09+00",52.640358,45.836263,15,0,221,70.9,254.7,94,80,1821,"8f705e1c-24fe-4014-8138-08b62bf5f8bf"
353820,1734,"868345032036162","2023-08-23 00:19:29.723059+00","2023-08-21 10:52:14+00",52.640113,45.834836,15,0,220,71.8,254.2,94,79,1887,"6ba2c3b1-726c-4419-95fa-cf5fdb7f8151"
353845,1734,"868345032036162","2023-08-23 00:23:32.340693+00","2023-08-21 10:52:19+00",52.639873,45.833406,15,0,219,73.1,254.5,94,80,1893,"ad4d2a83-6712-4cdb-8ad5-da13ce5406ff"
353855,1734,"868345032036162","2023-08-23 00:25:10.88008+00","2023-08-21 10:52:24+00",52.639626,45.831926,15,0,217,76.8,254.8,94,80,1953,"914f2f0c-c82e-42ab-9e6a-0c618effcede"
353857,1734,"868345032036162","2023-08-23 00:25:30.216114+00","2023-08-21 10:52:29+00",52.639365,45.830376,15,0,213,79,254.6,94,80,2056,"c73de5c6-1ae4-4c03-8953-cd0db5f8f1f8"
353859,1734,"868345032036162","2023-08-23 00:25:49.749212+00","2023-08-21 10:52:34+00",52.6391,45.828805,15,0,210,79.4,254.8,94,80,2078,"8fa69a18-18bb-42ed-9f38-cafd1f07d583"
353866,1734,"868345032036162","2023-08-23 00:26:57.881094+00","2023-08-21 10:52:39+00",52.638826,45.827233,15,0,207,78.8,253.3,94,79,2069,"9158ad15-2914-4f2e-8ab7-0877e099df9f"
353868,1734,"868345032036162","2023-08-23 00:27:17.400897+00","2023-08-21 10:52:44+00",52.638586,45.826005,15,0,205,78.8,250.8,94,79,2056,"44981eb1-5d03-436a-b552-d59f531cc8b1"
353871,1734,"868345032036162","2023-08-23 00:27:47.201847+00","2023-08-21 10:52:49+00",52.638243,45.824491,15,0,203,79,248.1,94,78,2055,"0bc5a3eb-3af3-4603-af55-d8f0a9c9d3cd"
353873,1734,"868345032036162","2023-08-23 00:28:07.659269+00","2023-08-21 10:52:54+00",52.637758,45.822686,15,0,199,81.3,244.7,94,78,2129,"968b7ea3-1d43-4824-b26b-6fd8ffe38139"
353878,1734,"868345032036162","2023-08-23 00:28:56.543017+00","2023-08-21 10:52:59+00",52.637276,45.821193,15,0,195,82.5,240.6,94,78,2154,"c5885a76-462a-4646-a1e8-1aefee7db483"
353883,1734,"868345032036162","2023-08-23 00:29:45.61423+00","2023-08-21 10:53:04+00",52.636746,45.819756,15,0,192,81.1,237,94,78,2123,"1e5ea864-3259-43c5-b281-77226d1aff1c"
353887,1734,"868345032036162","2023-08-23 00:30:24.635274+00","2023-08-21 10:53:09+00",52.6362,45.818441,15,0,189,71.4,234.4,94,77,1952,"d62d7eaa-c367-4da7-9e5e-6f6e6758e74b"
353890,1734,"868345032036162","2023-08-23 00:30:54.1967+00","2023-08-21 10:53:14+00",52.635701,45.81734,15,0,187,64.6,232,94,77,1702,"520f356a-5040-451e-9df9-80b78f162cab"
353891,1734,"868345032036162","2023-08-23 00:31:04.069734+00","2023-08-21 10:53:19+00",52.635201,45.816361,15,0,185,60.1,229,94,77,1592,"b521cbb5-dae6-4532-befd-a19dfb784bdb"
353895,1734,"868345032036162","2023-08-23 00:31:43.017396+00","2023-08-21 10:53:24+00",52.634706,45.815463,15,0,184,60.1,227.2,94,77,1995,"5e05a155-c940-4cea-ac2e-c57c1560e7d5"
353898,1734,"868345032036162","2023-08-23 00:32:12.442215+00","2023-08-21 10:53:29+00",52.634173,45.814573,15,0,182,60.5,224.5,94,77,2042,"fdf91ca2-f449-4628-82c4-ac7d07b70413"
353903,1734,"868345032036162","2023-08-23 00:33:01.54713+00","2023-08-21 10:53:34+00",52.633746,45.813915,15,0,181,57.7,222.8,94,77,1953,"bd7fb621-74f1-4be2-98f7-017af70e51ef"
353906,1734,"868345032036162","2023-08-23 00:33:30.633386+00","2023-08-21 10:53:39+00",52.633218,45.813126,15,0,180,56.6,220.6,94,77,1902,"cb51f3df-cb2f-4b21-96b2-c64fad6cc10f"
353908,1734,"868345032036162","2023-08-23 00:33:50.294768+00","2023-08-21 10:53:44+00",52.632563,45.812258,15,0,178,55.3,217.1,94,77,1877,"edf50984-c066-49e7-b7da-9a85ff773fa0"
353914,1734,"868345032036162","2023-08-23 00:34:50.638231+00","2023-08-21 10:53:49+00",52.632006,45.81159,15,0,178,55.3,215.4,94,77,1865,"780efb7a-35fa-496e-80a0-378f6c11817e"
353917,1734,"868345032036162","2023-08-23 00:35:20.263106+00","2023-08-21 10:53:54+00",52.631423,45.810928,15,0,178,58.1,213.1,94,77,1935,"5d519a25-9081-4848-ab47-4168ab8c3074"
353919,1734,"868345032036162","2023-08-23 00:35:39.792746+00","2023-08-21 10:53:59+00",52.630793,45.810283,15,0,178,59.6,211.2,94,77,2022,"1b40f1e0-30c7-4cab-be6a-4affa86e9844"
353922,1734,"868345032036162","2023-08-23 00:36:09.434801+00","2023-08-21 10:54:04+00",52.630163,45.809663,15,0,179,59.6,210.5,94,78,1978,"27da2d95-0baa-45b7-b83f-505584deb154"
353926,1734,"868345032036162","2023-08-23 00:36:48.407263+00","2023-08-21 10:54:09+00",52.629526,45.809041,15,0,179,58.7,211.5,94,78,1966,"9407dcb7-82c0-4034-9e5f-8c975bfcf723"
353927,1734,"868345032036162","2023-08-23 00:36:58.111216+00","2023-08-21 10:54:14+00",52.62892,45.808435,15,0,179,55.7,211.5,94,78,1894,"10177603-1742-43d0-81d9-93676c61884e"
353930,1734,"868345032036162","2023-08-23 00:37:27.433451+00","2023-08-21 10:54:19+00",52.628293,45.807811,15,0,176,57,211,94,78,1976,"6ad88a36-a589-4af2-ad41-ff7fd08b5c8a"
353933,1734,"868345032036162","2023-08-23 00:37:57.085225+00","2023-08-21 10:54:24+00",52.627818,45.807345,15,0,177,54.4,211.7,94,78,1834,"1c0ab7bc-3485-4a1e-b021-afffdec7bba4"
353937,1734,"868345032036162","2023-08-23 00:38:36.201865+00","2023-08-21 10:54:29+00",52.627145,45.806681,15,0,177,51.3,211.2,94,78,1732,"3a4d73be-48e1-4ea2-aae5-c466420a491b"
353939,1734,"868345032036162","2023-08-23 00:38:56.547488+00","2023-08-21 10:54:34+00",52.626573,45.806131,15,0,179,55.1,210.6,94,78,1802,"c286ddcf-0a00-42d9-8767-e1abdecc6555"
353948,1734,"868345032036162","2023-08-23 00:40:25.417078+00","2023-08-21 10:54:39+00",52.625956,45.805528,15,0,182,58.3,210.7,94,78,1958,"5443ba2d-d9f0-4891-9a37-533811e865ef"
353949,1734,"868345032036162","2023-08-23 00:40:35.591168+00","2023-08-21 10:54:54+00",52.624068,45.803676,15,0,191,55,211,94,80,1862,"fcff65a7-a047-4bd8-a55b-4efddbb737fc"
353950,1734,"868345032036162","2023-08-23 00:40:45.811797+00","2023-08-21 10:54:49+00",52.624676,45.804276,15,0,188,59.6,210.9,94,80,2017,"fcff65a7-a047-4bd8-a55b-4efddbb737fc"
353951,1734,"868345032036162","2023-08-23 00:40:56.104037+00","2023-08-21 10:54:44+00",52.62532,45.804906,15,0,185,60.1,210.8,94,79,2005,"fcff65a7-a047-4bd8-a55b-4efddbb737fc"
353957,1734,"868345032036162","2023-08-23 00:41:54.829564+00","2023-08-21 10:54:59+00",52.623495,45.803113,15,0,194,52.2,210.6,94,80,1783,"7a9e7e6b-859a-4497-a58c-84c4dffa2326"
353974,1734,"868345032036162","2023-08-23 00:44:42.613562+00","2023-08-21 10:55:04+00",52.622936,45.802561,15,0,195,52.5,210.8,94,80,1747,"4847a805-7ad4-4a37-bace-dab7a34f99d6"
353976,1734,"868345032036162","2023-08-23 00:45:01.981074+00","2023-08-21 10:55:39+00",52.618491,45.798231,15,0,210,62.5,210.5,94,80,2109,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353977,1734,"868345032036162","2023-08-23 00:45:11.708977+00","2023-08-21 10:55:34+00",52.619158,45.798883,15,0,209,61.3,211.3,94,80,2065,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353978,1734,"868345032036162","2023-08-23 00:45:21.241187+00","2023-08-21 10:55:29+00",52.619938,45.799653,15,0,207,58.8,210.8,94,80,1986,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353979,1734,"868345032036162","2023-08-23 00:45:31.309376+00","2023-08-21 10:55:24+00",52.620445,45.800148,15,0,206,62,210.6,94,80,2173,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353980,1734,"868345032036162","2023-08-23 00:45:41.525502+00","2023-08-21 10:55:19+00",52.62113,45.800811,15,0,204,62.2,210.2,94,80,2063,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353981,1734,"868345032036162","2023-08-23 00:45:51.735455+00","2023-08-21 10:55:14+00",52.621781,45.801443,15,0,201,58.1,210.4,94,80,1904,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353982,1734,"868345032036162","2023-08-23 00:46:01.753975+00","2023-08-21 10:55:09+00",52.622373,45.802015,15,0,198,51.3,211.2,94,80,1743,"2aefd64d-9885-4550-9471-bd5d11e61ebd"
353984,1734,"868345032036162","2023-08-23 00:46:21.545461+00","2023-08-21 10:55:44+00",52.617836,45.797596,15,0,212,59.8,210.4,94,80,2030,"222e8f67-e52d-403d-b058-e3010034448f"
353986,1734,"868345032036162","2023-08-23 00:46:41.044844+00","2023-08-21 10:55:49+00",52.617195,45.796978,15,0,214,60,211,94,80,1999,"268f48f6-e5e0-4934-aeb6-7c02d5976c49"
353988,1734,"868345032036162","2023-08-23 00:47:00.44641+00","2023-08-21 10:55:54+00",52.616678,45.796463,15,0,215,38.1,211.6,94,80,1396,"e11b71bb-8c5c-462a-b5cc-d5d96c22eef3"
353990,1734,"868345032036162","2023-08-23 00:47:19.87344+00","2023-08-21 10:55:59+00",52.616413,45.796201,15,0,215,24.6,211.4,94,80,870,"e77eaff3-9537-47a2-ab0e-f17de024b340"
353994,1734,"868345032036162","2023-08-23 00:48:00.589856+00","2023-08-21 10:56:02+00",52.6162,45.795995,15,0,216,30.1,210.7,94,80,1859,"535d15c4-073c-412f-86fb-839f7032f72b"
353995,1734,"868345032036162","2023-08-23 00:48:10.908824+00","2023-08-21 10:56:01+00",52.616261,45.796056,15,0,215,26.2,209.9,94,80,1859,"535d15c4-073c-412f-86fb-839f7032f72b"
353998,1734,"868345032036162","2023-08-23 00:48:40.117683+00","2023-08-21 10:56:07+00",52.615838,45.795641,15,0,217,34.2,211.2,94,80,2256,"3fe78782-9008-4a03-903a-32063838bb1d"
354001,1734,"868345032036162","2023-08-23 00:49:09.546311+00","2023-08-21 10:56:12+00",52.615493,45.795303,15,0,217,32,209.5,94,78,1998,"96b293a6-a8ab-4b47-bbf1-d0d84196effc"
354014,1734,"868345032036162","2023-08-23 00:51:16.979204+00","2023-08-21 10:56:27+00",52.614203,45.794018,15,0,219,48.7,211.1,94,79,2160,"3c8c26c7-7bac-4ddd-9c9c-2fe396bf4e9b"
354015,1734,"868345032036162","2023-08-23 00:51:26.577643+00","2023-08-21 10:56:22+00",52.6147,45.794513,15,0,218,43.8,211.9,94,78,1867,"3c8c26c7-7bac-4ddd-9c9c-2fe396bf4e9b"
354016,1734,"868345032036162","2023-08-23 00:51:36.357636+00","2023-08-21 10:56:17+00",52.615128,45.794945,15,0,217,37,211.3,94,78,2328,"3c8c26c7-7bac-4ddd-9c9c-2fe396bf4e9b"
354030,1734,"868345032036162","2023-08-23 00:53:54.844079+00","2023-08-21 10:56:57+00",52.610735,45.790371,15,0,226,54.4,216.3,94,81,1853,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354031,1734,"868345032036162","2023-08-23 00:54:05.024474+00","2023-08-21 10:56:52+00",52.611303,45.791051,15,0,225,57.5,215.5,94,81,1922,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354032,1734,"868345032036162","2023-08-23 00:54:15.376616+00","2023-08-21 10:56:47+00",52.611895,45.791713,15,0,224,57.7,213,94,80,1949,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354033,1734,"868345032036162","2023-08-23 00:54:25.05438+00","2023-08-21 10:56:42+00",52.612486,45.792338,15,0,223,54.8,211.4,94,80,2521,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354034,1734,"868345032036162","2023-08-23 00:54:34.718733+00","2023-08-21 10:56:37+00",52.613081,45.792928,15,0,222,55.1,210.9,94,80,2454,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354035,1734,"868345032036162","2023-08-23 00:54:44.625063+00","2023-08-21 10:56:32+00",52.613658,45.79349,15,0,220,52,210.2,94,80,2349,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354036,1734,"868345032036162","2023-08-23 00:54:54.230461+00","2023-08-21 10:56:27+00",52.614203,45.794018,15,0,219,48.7,211.1,94,79,2160,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354037,1734,"868345032036162","2023-08-23 00:55:04.013914+00","2023-08-21 10:56:22+00",52.6147,45.794513,15,0,218,43.8,211.9,94,78,1867,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354038,1734,"868345032036162","2023-08-23 00:55:13.720095+00","2023-08-21 10:56:17+00",52.615128,45.794945,15,0,217,37,211.3,94,78,2328,"27c14b54-e1ce-4bef-a8f3-77fb3038c2fe"
354039,1734,"868345032036162","2023-08-23 00:55:23.81087+00","2023-08-21 10:57:02+00",52.610228,45.789741,15,0,227,45.3,217.2,94,80,1579,"4d92a950-9deb-4b1d-9fc1-02cfb3944b74"
354043,1734,"868345032036162","2023-08-23 00:56:03.427385+00","2023-08-21 10:57:07+00",52.6098,45.789193,15,0,228,42.7,219.1,94,80,1450,"67e70c51-46c6-4997-a95a-e0dcd142adc8"
354046,1734,"868345032036162","2023-08-23 00:56:33.049112+00","2023-08-21 10:57:12+00",52.609368,45.788621,15,0,229,44.8,218.3,94,80,2054,"c43dab6e-8d17-49d9-8a1e-77ccc8a3801a"
354048,1734,"868345032036162","2023-08-23 00:56:52.703626+00","2023-08-21 10:57:17+00",52.60902,45.788165,15,0,229,45,218.3,94,79,2020,"a5d5ed2c-d6e7-4d16-a9ce-9b343868eae7"
354050,1734,"868345032036162","2023-08-23 00:57:12.322002+00","2023-08-21 10:57:22+00",52.608518,45.787516,15,0,230,41.4,218.9,94,78,1863,"9582494f-a315-4ef2-90f4-ff51f4dbafc8"
354052,1734,"868345032036162","2023-08-23 00:57:32.956236+00","2023-08-21 10:57:27+00",52.608091,45.786956,15,0,230,45.1,218.4,94,78,2027,"096a6976-9c2b-41f3-b9c7-e9b35279efb7"
354054,1734,"868345032036162","2023-08-23 00:57:52.774315+00","2023-08-21 10:57:32+00",52.60774,45.7865,15,0,230,43.1,218.7,94,78,1987,"ded77242-441a-4fb3-a45b-400df575dcc6"
354057,1734,"868345032036162","2023-08-23 00:58:22.235424+00","2023-08-21 10:57:37+00",52.607255,45.785868,15,0,230,38.7,216.9,94,78,1848,"d6512fca-7278-4e58-937d-7cfb93a59fb2"
354059,1734,"868345032036162","2023-08-23 00:58:42.450963+00","2023-08-21 10:57:42+00",52.606883,45.785386,15,0,230,39,218.9,94,78,1759,"99317e9b-2b9f-4855-bf2f-aa9049159bc2"
354062,1734,"868345032036162","2023-08-23 00:59:12.310311+00","2023-08-21 10:57:47+00",52.606475,45.784853,15,0,229,44,217.8,94,79,1962,"b9f522a5-b027-4b4a-847c-1a2d42af9b02"
354065,1734,"868345032036162","2023-08-23 00:59:41.957839+00","2023-08-21 10:57:52+00",52.606028,45.784276,15,0,229,48.1,218.5,94,79,2108,"19274daa-1412-4373-825a-3e29868d6556"
354068,1734,"868345032036162","2023-08-23 01:00:11.464094+00","2023-08-21 10:57:57+00",52.605536,45.783636,15,0,228,49.4,218.6,94,79,1788,"e272d99b-d5d3-405c-ba0f-cb7f5c6524f3"
354071,1734,"868345032036162","2023-08-23 01:00:41.339975+00","2023-08-21 10:58:02+00",52.605006,45.782946,15,0,229,56.1,218.3,94,80,1886,"48d74b04-42cd-4287-823d-f3efaa3543c7"
354074,1734,"868345032036162","2023-08-23 01:01:11.475559+00","2023-08-21 10:58:07+00",52.604481,45.78226,15,0,230,50.9,218.6,94,80,1724,"6cd05846-161b-4a23-aa3e-fbe7e007faaa"
354079,1734,"868345032036162","2023-08-23 01:02:00.311457+00","2023-08-21 10:58:12+00",52.604085,45.781748,15,0,231,29.8,217.8,94,80,845,"21516305-63ae-443f-a1bc-9c145a34840b"
354083,1734,"868345032036162","2023-08-23 01:02:41.107719+00","2023-08-21 10:58:17+00",52.60376,45.781315,15,0,231,36.8,218.6,94,80,2181,"29868293-63a2-41d8-b6f2-795043ae7420"
354084,1734,"868345032036162","2023-08-23 01:02:50.835055+00","2023-08-21 10:58:22+00",52.603328,45.780745,15,0,232,47.9,218.9,94,80,2134,"eda73407-c055-4a32-a2ad-5ca19b2cdbb9"
354087,1734,"868345032036162","2023-08-23 01:03:20.33147+00","2023-08-21 10:58:27+00",52.602856,45.780121,15,0,233,47.9,219,94,79,2191,"14230c3b-0336-4263-bca8-4ff5d5ffcde9"
354088,1734,"868345032036162","2023-08-23 01:03:30.077286+00","2023-08-21 10:58:32+00",52.602406,45.779521,15,0,234,45.5,218.6,94,79,2076,"876ec884-ee3b-4802-a987-1b36c50a45a4"
354091,1734,"868345032036162","2023-08-23 01:03:59.156794+00","2023-08-21 10:58:37+00",52.601991,45.778976,15,0,236,37.5,218.7,94,79,1848,"271a2c57-babb-4df4-b9dc-bbdd982f58e9"
354092,1734,"868345032036162","2023-08-23 01:04:09.333475+00","2023-08-21 10:58:42+00",52.601686,45.778583,15,0,237,26.2,218.9,94,78,884,"05607537-2f61-450e-a2c6-6f66ae93c29e"
354095,1734,"868345032036162","2023-08-23 01:04:38.894322+00","2023-08-21 10:58:47+00",52.601415,45.778223,15,0,239,31.1,219.3,94,78,1884,"c5c60da0-396e-4cbe-940e-b0753f06cedc"
354101,1734,"868345032036162","2023-08-23 01:05:37.724701+00","2023-08-21 10:58:52+00",52.601056,45.77776,15,0,238,39.2,219.2,94,78,1715,"302880b8-bdb5-43ae-a0da-fcb35a1b4a6e"
354103,1734,"868345032036162","2023-08-23 01:05:57.482345+00","2023-08-21 10:58:57+00",52.600633,45.777198,15,0,239,46.6,221.1,94,78,1982,"b06af1c1-947e-4dd1-9197-c1db9c4d0148"
354105,1734,"868345032036162","2023-08-23 01:06:16.981494+00","2023-08-21 10:59:02+00",52.600256,45.77668,15,0,237,50.3,221.3,94,79,2251,"5085a555-78e0-41b7-b7d6-3dbc9e18fd3b"
354109,1734,"868345032036162","2023-08-23 01:06:56.020162+00","2023-08-21 10:59:07+00",52.599685,45.775885,15,0,235,50.3,220.2,94,79,1678,"5af4ab8b-8818-4982-b9c5-d09704cbb0b0"
354113,1734,"868345032036162","2023-08-23 01:07:36.785819+00","2023-08-21 10:59:12+00",52.5992,45.775208,15,0,237,51.8,221.1,94,80,1727,"1f472a06-8578-4bbb-a87f-7a5d31156585"
354115,1734,"868345032036162","2023-08-23 01:07:56.410086+00","2023-08-21 10:59:17+00",52.598685,45.774506,15,0,237,53.3,220.2,94,80,1805,"428e065c-01f8-4f6a-8f31-1bc6e68e1ca3"
354120,1734,"868345032036162","2023-08-23 01:08:45.978464+00","2023-08-21 10:59:22+00",52.598173,45.773811,15,0,239,54.4,219.2,94,80,1822,"c9f17e0b-43fc-44dd-b554-1ce462f5a94a"
354122,1734,"868345032036162","2023-08-23 01:09:05.543638+00","2023-08-21 10:59:27+00",52.597643,45.773095,15,0,242,54.6,219,94,80,1868,"5e2bc07e-5ec8-4e7f-b805-5ba04e2d89fb"
354124,1734,"868345032036162","2023-08-23 01:09:25.532764+00","2023-08-21 10:59:32+00",52.597133,45.772406,15,0,245,52,219.4,94,80,1760,"31c50e51-70ea-4cf6-bb36-15622998a849"
354127,1734,"868345032036162","2023-08-23 01:09:54.73464+00","2023-08-21 10:59:37+00",52.596765,45.771876,15,0,248,17.4,233.6,94,80,909,"24ca87fe-dc6c-4947-899f-78df3f072be5"
354128,1734,"868345032036162","2023-08-23 01:10:04.559337+00","2023-08-21 10:59:38+00",52.59675,45.771833,15,0,248,10.1,241.7,94,80,847,"a425d1d3-d220-4982-a8c6-5d31a941e80c"
354129,1734,"868345032036162","2023-08-23 01:10:14.365119+00","2023-08-21 10:59:40+00",52.59673,45.771783,15,0,249,6.1,232.8,94,80,838,"988c3c3b-dad4-49eb-ae38-ac8e3e40afe2"
354131,1734,"868345032036162","2023-08-23 01:10:34.27326+00","2023-08-21 10:59:41+00",52.596721,45.771773,15,0,249,3.7,224.3,94,80,853,"b63dc744-3207-43e5-8532-b2957a46e15d"
354132,1734,"868345032036162","2023-08-23 01:10:44.619326+00","2023-08-21 10:59:46+00",52.596721,45.771773,15,0,249,0,224.3,94,80,874,"fc2ee027-b223-4f6a-926a-2729ac0f4dcf"
354134,1734,"868345032036162","2023-08-23 01:11:04.587322+00","2023-08-21 10:59:47+00",52.596721,45.771773,15,0,249,0,224.3,94,81,857,"77e6cb29-f53f-4ba0-9865-999c0be8c0be"
354135,1734,"868345032036162","2023-08-23 01:11:14.529313+00","2023-08-21 10:59:49+00",52.596721,45.771773,15,0,249,0,224.3,94,80,1519,"b3eef4c9-ae74-467a-bc7f-2b89e3a097d5"
354138,1734,"868345032036162","2023-08-23 01:11:44.101394+00","2023-08-21 10:59:59+00",52.596721,45.771773,15,0,249,0,224.3,94,80,902,"e0884fdf-e3d1-4f49-911d-c21f5c8378f6"
354142,1734,"868345032036162","2023-08-23 01:12:24.166848+00","2023-08-21 11:00:06+00",52.596721,45.771773,15,0,249,0,224.3,94,80,1492,"af3c5b96-dd17-420e-8c52-bd38b0907805"
354149,1734,"868345032036162","2023-08-23 01:13:33.103391+00","2023-08-21 11:00:12+00",52.596185,45.771055,15,0,254,47.5,221.5,94,79,3108,"903bf6a8-7d6a-4944-b9fd-2c300daf9635"
354153,1734,"868345032036162","2023-08-23 01:14:12.827395+00","2023-08-21 11:00:17+00",52.595653,45.770295,15,0,256,63.8,221,94,79,2733,"4156f996-67f7-4316-978a-0e92e325b9eb"
354156,1734,"868345032036162","2023-08-23 01:14:41.946363+00","2023-08-21 11:00:22+00",52.595015,45.769408,15,0,256,71.3,220.3,94,80,2326,"d9ce89ae-dc58-459e-8c85-52f4f3326f1b"
354159,1734,"868345032036162","2023-08-23 01:15:11.148776+00","2023-08-21 11:00:27+00",52.594285,45.768405,15,0,254,76.6,220.1,94,81,2021,"93006096-2b12-4a3f-a83f-b8d2cb8be097"
354162,1734,"868345032036162","2023-08-23 01:15:41.125903+00","2023-08-21 11:00:32+00",52.593531,45.767371,15,0,256,79.2,220.1,94,82,2043,"ff3768ae-2eeb-4b46-ac36-88e76decf4cb"
