"id","tracker_message_id","tracker_tag_id","tag_type","value","message_tag_boolean_value","message_tag_byte_value","message_tag_date_time_value","message_tag_double_value","message_tag_integer_value","message_tag_string_value","is_fallback","sensor_id"
9095164,354077,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9095165,354077,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9095166,354077,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9096997,354150,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9096998,354150,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9096999,354150,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9097000,354150,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9097001,354150,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9097002,354150,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9097003,354150,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9097004,354150,6,7,NULL,NULL,NULL,"2023-08-21 11:00:11+00",NULL,NULL,NULL,False,NULL
9097005,354150,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9097006,354150,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9097007,354150,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9097008,354150,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9097009,354150,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9097010,354150,5,1,NULL,NULL,NULL,NULL,NULL,26581,NULL,False,NULL
9097011,354150,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9097012,354150,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9097013,354150,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9097014,354150,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9097015,354150,12,1,NULL,NULL,NULL,NULL,NULL,12820,NULL,False,NULL
9097016,354150,13,1,NULL,NULL,NULL,NULL,NULL,3748,NULL,False,NULL
9097017,354150,14,1,NULL,NULL,NULL,NULL,NULL,42,NULL,False,NULL
9097018,354150,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9097019,354150,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9097020,354150,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9097021,354150,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9097022,354150,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9108697,354601,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9108698,354601,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9108699,354601,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9108700,354601,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9108701,354601,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9108702,354601,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9108703,354601,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9108704,354601,6,7,NULL,NULL,NULL,"2023-08-21 11:18:11+00",NULL,NULL,NULL,False,NULL
9108705,354601,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9108706,354601,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9108707,354601,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9108708,354601,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9108709,354601,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9108710,354601,5,1,NULL,NULL,NULL,NULL,NULL,26590,NULL,False,NULL
9108711,354601,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9108712,354601,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9108713,354601,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9108714,354601,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9108715,354601,12,1,NULL,NULL,NULL,NULL,NULL,12826,NULL,False,NULL
9108716,354601,13,1,NULL,NULL,NULL,NULL,NULL,3747,NULL,False,NULL
9108717,354601,14,1,NULL,NULL,NULL,NULL,NULL,40,NULL,False,NULL
9108718,354601,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9108719,354601,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9108720,354601,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9108721,354601,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9108722,354601,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9109531,354633,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9109532,354633,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9109533,354633,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9109534,354633,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9109535,354633,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9109536,354633,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9109537,354633,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9109538,354633,6,7,NULL,NULL,NULL,"2023-08-21 11:20:11+00",NULL,NULL,NULL,False,NULL
9109539,354633,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9109540,354633,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9109541,354633,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9109542,354633,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9109543,354633,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9109544,354633,5,1,NULL,NULL,NULL,NULL,NULL,26591,NULL,False,NULL
9109545,354633,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9109546,354633,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9109547,354633,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9109548,354633,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9109549,354633,12,1,NULL,NULL,NULL,NULL,NULL,12815,NULL,False,NULL
9109550,354633,13,1,NULL,NULL,NULL,NULL,NULL,3750,NULL,False,NULL
9109551,354633,14,1,NULL,NULL,NULL,NULL,NULL,40,NULL,False,NULL
9109552,354633,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9109553,354633,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9109554,354633,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9109555,354633,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9109556,354633,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9100693,354292,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9100694,354292,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9100695,354292,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9100696,354292,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9100697,354292,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9100698,354292,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9100699,354292,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9100700,354292,6,7,NULL,NULL,NULL,"2023-08-21 11:04:11+00",NULL,NULL,NULL,False,NULL
9100701,354292,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9100702,354292,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9100703,354292,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9100704,354292,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9100705,354292,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9100706,354292,5,1,NULL,NULL,NULL,NULL,NULL,26583,NULL,False,NULL
9100707,354292,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9100708,354292,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9100709,354292,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9100710,354292,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9100711,354292,12,1,NULL,NULL,NULL,NULL,NULL,12815,NULL,False,NULL
9100712,354292,13,1,NULL,NULL,NULL,NULL,NULL,3750,NULL,False,NULL
9100713,354292,14,1,NULL,NULL,NULL,NULL,NULL,42,NULL,False,NULL
9100714,354292,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9100715,354292,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9100716,354292,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9100717,354292,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9100718,354292,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9102229,354351,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9102230,354351,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9102231,354351,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9102232,354351,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9102233,354351,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9102234,354351,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9102235,354351,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9102236,354351,6,7,NULL,NULL,NULL,"2023-08-21 11:06:11+00",NULL,NULL,NULL,False,NULL
9102237,354351,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9102238,354351,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9102239,354351,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9102240,354351,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9102241,354351,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9102242,354351,5,1,NULL,NULL,NULL,NULL,NULL,26584,NULL,False,NULL
9102243,354351,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9102244,354351,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9102245,354351,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9102246,354351,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9102247,354351,12,1,NULL,NULL,NULL,NULL,NULL,12823,NULL,False,NULL
9102248,354351,13,1,NULL,NULL,NULL,NULL,NULL,3748,NULL,False,NULL
9102249,354351,14,1,NULL,NULL,NULL,NULL,NULL,42,NULL,False,NULL
9102250,354351,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9102251,354351,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9102252,354351,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9102253,354351,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9102254,354351,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9103427,354397,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9103428,354397,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9103429,354397,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9103430,354397,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9103431,354397,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9103432,354397,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9103433,354397,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9103434,354397,6,7,NULL,NULL,NULL,"2023-08-21 11:08:11+00",NULL,NULL,NULL,False,NULL
9103435,354397,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9103436,354397,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9103437,354397,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9103438,354397,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9103439,354397,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9103440,354397,5,1,NULL,NULL,NULL,NULL,NULL,26585,NULL,False,NULL
9103441,354397,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9103442,354397,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9103443,354397,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9103444,354397,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9103445,354397,12,1,NULL,NULL,NULL,NULL,NULL,12828,NULL,False,NULL
9103446,354397,13,1,NULL,NULL,NULL,NULL,NULL,3749,NULL,False,NULL
9103447,354397,14,1,NULL,NULL,NULL,NULL,NULL,41,NULL,False,NULL
9103448,354397,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9103449,354397,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9103450,354397,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9103451,354397,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9103452,354397,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9104911,354454,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9104912,354454,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9104913,354454,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9104914,354454,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9104915,354454,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9104916,354454,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9104917,354454,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9104918,354454,6,7,NULL,NULL,NULL,"2023-08-21 11:10:11+00",NULL,NULL,NULL,False,NULL
9104919,354454,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9104920,354454,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9104921,354454,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9104922,354454,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9104923,354454,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9104924,354454,5,1,NULL,NULL,NULL,NULL,NULL,26586,NULL,False,NULL
9104925,354454,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9104926,354454,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9104927,354454,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9104928,354454,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9104929,354454,12,1,NULL,NULL,NULL,NULL,NULL,12808,NULL,False,NULL
9104930,354454,13,1,NULL,NULL,NULL,NULL,NULL,3750,NULL,False,NULL
9104931,354454,14,1,NULL,NULL,NULL,NULL,NULL,41,NULL,False,NULL
9104932,354454,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9104933,354454,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9104934,354454,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9104935,354454,27,1,NULL,NULL,NULL,NULL,NULL,32045,NULL,False,NULL
9104936,354454,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"861774058031210",False,NULL
9106161,354502,10,3,NULL,NULL,5,NULL,NULL,NULL,NULL,False,NULL
9106162,354502,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9106163,354502,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9106164,354502,30,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9106165,354502,31,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9106166,354502,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9106167,354502,33,3,NULL,NULL,1,NULL,NULL,NULL,NULL,False,NULL
9106168,354502,6,7,NULL,NULL,NULL,"2023-08-21 11:12:11+00",NULL,NULL,NULL,False,NULL
9106169,354502,101,4,NULL,NULL,NULL,NULL,53.20434,NULL,NULL,False,NULL
9106170,354502,100,4,NULL,NULL,NULL,NULL,50.14918,NULL,NULL,False,NULL
9106171,354502,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9106172,354502,121,4,NULL,NULL,NULL,NULL,330.2,NULL,NULL,False,NULL
9106173,354502,4,1,NULL,NULL,NULL,NULL,NULL,2703,NULL,False,NULL
9106174,354502,5,1,NULL,NULL,NULL,NULL,NULL,26587,NULL,False,NULL
9106175,354502,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9106176,354502,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9106177,354502,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9106178,354502,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9106179,354502,12,1,NULL,NULL,NULL,NULL,NULL,12845,NULL,False,NULL
9106180,354502,13,1,NULL,NULL,NULL,NULL,NULL,3747,NULL,False,NULL
9106181,354502,14,1,NULL,NULL,NULL,NULL,NULL,41,NULL,False,NULL
9106182,354502,110,1,NULL,NULL,NULL,NULL,NULL,46,NULL,False,NULL
9106183,354502,111,1,NULL,NULL,NULL,NULL,NULL,-40,NULL,False,NULL
9106184,354502,112,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
