"id","tracker_message_id","tracker_tag_id","tag_type","value","message_tag_boolean_value","message_tag_byte_value","message_tag_date_time_value","message_tag_double_value","message_tag_integer_value","message_tag_string_value","is_fallback","sensor_id"
9202458,358212,31,3,NULL,NULL,136,NULL,NULL,NULL,NULL,False,NULL
9202459,358212,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202460,358212,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202461,358212,6,7,NULL,NULL,NULL,"2023-08-21 14:06:07+00",NULL,NULL,NULL,False,NULL
9202462,358212,101,4,NULL,NULL,NULL,NULL,53.20453,NULL,NULL,False,NULL
9202463,358212,100,4,NULL,NULL,NULL,NULL,50.148615,NULL,NULL,False,NULL
9202464,358212,120,4,NULL,NULL,NULL,NULL,9,NULL,NULL,False,NULL
9202465,358212,121,4,NULL,NULL,NULL,NULL,291.4,NULL,NULL,False,NULL
9202466,358212,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202467,358212,5,1,NULL,NULL,NULL,NULL,NULL,252,NULL,False,NULL
9202468,358212,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202469,358212,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202470,358212,9,1,NULL,NULL,NULL,NULL,NULL,115,NULL,False,NULL
9202471,358212,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9202472,358212,12,1,NULL,NULL,NULL,NULL,NULL,13771,NULL,False,NULL
9202473,358212,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202474,358212,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202475,358212,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9202476,358212,111,1,NULL,NULL,NULL,NULL,NULL,67,NULL,False,NULL
9202477,358212,112,1,NULL,NULL,NULL,NULL,NULL,1051,NULL,False,NULL
9202478,358212,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9202479,358212,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9202534,358215,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9202535,358215,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202536,358215,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202537,358215,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9202538,358215,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9202539,358215,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202540,358215,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202541,358215,6,7,NULL,NULL,NULL,"2023-08-21 14:06:09+00",NULL,NULL,NULL,False,NULL
9202542,358215,101,4,NULL,NULL,NULL,NULL,53.204536,NULL,NULL,False,NULL
9202543,358215,100,4,NULL,NULL,NULL,NULL,50.148571,NULL,NULL,False,NULL
9202544,358215,120,4,NULL,NULL,NULL,NULL,3.5,NULL,NULL,False,NULL
9202545,358215,121,4,NULL,NULL,NULL,NULL,293.1,NULL,NULL,False,NULL
9202546,358215,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202547,358215,5,1,NULL,NULL,NULL,NULL,NULL,253,NULL,False,NULL
9202548,358215,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202549,358215,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202550,358215,9,1,NULL,NULL,NULL,NULL,NULL,115,NULL,False,NULL
9202551,358215,11,1,NULL,NULL,NULL,NULL,NULL,14848,NULL,False,NULL
9202552,358215,12,1,NULL,NULL,NULL,NULL,NULL,14084,NULL,False,NULL
9202553,358215,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202554,358215,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202555,358215,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9202556,358215,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9202557,358215,112,1,NULL,NULL,NULL,NULL,NULL,920,NULL,False,NULL
9202558,358215,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9202559,358215,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9202820,358226,10,3,NULL,NULL,6,NULL,NULL,NULL,NULL,False,NULL
9202821,358226,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202822,358226,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202823,358226,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9202824,358226,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9202825,358226,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202826,358226,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202827,358226,6,7,NULL,NULL,NULL,"2023-08-21 14:06:12+00",NULL,NULL,NULL,False,NULL
9202828,358226,101,4,NULL,NULL,NULL,NULL,53.204543,NULL,NULL,False,NULL
9202829,358226,100,4,NULL,NULL,NULL,NULL,50.148511,NULL,NULL,False,NULL
9202830,358226,120,4,NULL,NULL,NULL,NULL,7.9,NULL,NULL,False,NULL
9202831,358226,121,4,NULL,NULL,NULL,NULL,279,NULL,NULL,False,NULL
9202832,358226,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202833,358226,5,1,NULL,NULL,NULL,NULL,NULL,255,NULL,False,NULL
9202834,358226,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202835,358226,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202836,358226,9,1,NULL,NULL,NULL,NULL,NULL,114,NULL,False,NULL
9202837,358226,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9202838,358226,12,1,NULL,NULL,NULL,NULL,NULL,14004,NULL,False,NULL
9202839,358226,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202840,358226,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202841,358226,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9202842,358226,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9202843,358226,112,1,NULL,NULL,NULL,NULL,NULL,1620,NULL,False,NULL
9202844,358226,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9202845,358226,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9202846,358227,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9202847,358227,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202848,358227,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202849,358227,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9202850,358227,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9202851,358227,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202852,358227,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202853,358227,6,7,NULL,NULL,NULL,"2023-08-21 14:06:11+00",NULL,NULL,NULL,False,NULL
9202854,358227,101,4,NULL,NULL,NULL,NULL,53.204536,NULL,NULL,False,NULL
9202855,358227,100,4,NULL,NULL,NULL,NULL,50.148571,NULL,NULL,False,NULL
9202856,358227,120,4,NULL,NULL,NULL,NULL,0,NULL,NULL,False,NULL
9202857,358227,121,4,NULL,NULL,NULL,NULL,293.1,NULL,NULL,False,NULL
9202858,358227,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202859,358227,5,1,NULL,NULL,NULL,NULL,NULL,254,NULL,False,NULL
9202860,358227,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202861,358227,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202862,358227,9,1,NULL,NULL,NULL,NULL,NULL,115,NULL,False,NULL
9202863,358227,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9202864,358227,12,1,NULL,NULL,NULL,NULL,NULL,14127,NULL,False,NULL
9202865,358227,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202866,358227,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202867,358227,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9202868,358227,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9202869,358227,112,1,NULL,NULL,NULL,NULL,NULL,1620,NULL,False,NULL
9202870,358227,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9202871,358227,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9202926,358230,10,3,NULL,NULL,8,NULL,NULL,NULL,NULL,False,NULL
9202927,358230,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202928,358230,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202929,358230,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9202930,358230,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9202931,358230,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202932,358230,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202933,358230,6,7,NULL,NULL,NULL,"2023-08-21 14:06:14+00",NULL,NULL,NULL,False,NULL
9202934,358230,101,4,NULL,NULL,NULL,NULL,53.204536,NULL,NULL,False,NULL
9202935,358230,100,4,NULL,NULL,NULL,NULL,50.148448,NULL,NULL,False,NULL
9202936,358230,120,4,NULL,NULL,NULL,NULL,7.4,NULL,NULL,False,NULL
9202937,358230,121,4,NULL,NULL,NULL,NULL,267.8,NULL,NULL,False,NULL
9202938,358230,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202939,358230,5,1,NULL,NULL,NULL,NULL,NULL,256,NULL,False,NULL
9202940,358230,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202941,358230,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202942,358230,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9202943,358230,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9202944,358230,12,1,NULL,NULL,NULL,NULL,NULL,14098,NULL,False,NULL
9202945,358230,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202946,358230,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202947,358230,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9202948,358230,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9202949,358230,112,1,NULL,NULL,NULL,NULL,NULL,1015,NULL,False,NULL
9202950,358230,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9202951,358230,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9202978,358232,10,3,NULL,NULL,8,NULL,NULL,NULL,NULL,False,NULL
9202979,358232,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202980,358232,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202981,358232,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9202982,358232,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9202983,358232,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202984,358232,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9202985,358232,6,7,NULL,NULL,NULL,"2023-08-21 14:06:17+00",NULL,NULL,NULL,False,NULL
9202986,358232,101,4,NULL,NULL,NULL,NULL,53.204496,NULL,NULL,False,NULL
9202987,358232,100,4,NULL,NULL,NULL,NULL,50.148388,NULL,NULL,False,NULL
9202988,358232,120,4,NULL,NULL,NULL,NULL,8.5,NULL,NULL,False,NULL
9202989,358232,121,4,NULL,NULL,NULL,NULL,217.8,NULL,NULL,False,NULL
9202990,358232,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9202991,358232,5,1,NULL,NULL,NULL,NULL,NULL,259,NULL,False,NULL
9202992,358232,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9202993,358232,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9202994,358232,9,1,NULL,NULL,NULL,NULL,NULL,111,NULL,False,NULL
9202995,358232,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9202996,358232,12,1,NULL,NULL,NULL,NULL,NULL,14108,NULL,False,NULL
9202997,358232,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9202998,358232,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9202999,358232,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9203000,358232,111,1,NULL,NULL,NULL,NULL,NULL,69,NULL,False,NULL
9203001,358232,112,1,NULL,NULL,NULL,NULL,NULL,1218,NULL,False,NULL
9203002,358232,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9203003,358232,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9203004,358233,10,3,NULL,NULL,8,NULL,NULL,NULL,NULL,False,NULL
9203005,358233,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203006,358233,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203007,358233,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9203008,358233,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9203009,358233,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203010,358233,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203011,358233,6,7,NULL,NULL,NULL,"2023-08-21 14:06:16+00",NULL,NULL,NULL,False,NULL
9203012,358233,101,4,NULL,NULL,NULL,NULL,53.204515,NULL,NULL,False,NULL
9203013,358233,100,4,NULL,NULL,NULL,NULL,50.148406,NULL,NULL,False,NULL
9203014,358233,120,4,NULL,NULL,NULL,NULL,4.4,NULL,NULL,False,NULL
9203015,358233,121,4,NULL,NULL,NULL,NULL,232.4,NULL,NULL,False,NULL
9203016,358233,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9203017,358233,5,1,NULL,NULL,NULL,NULL,NULL,258,NULL,False,NULL
9203018,358233,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9203019,358233,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9203020,358233,9,1,NULL,NULL,NULL,NULL,NULL,112,NULL,False,NULL
9203021,358233,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9203022,358233,12,1,NULL,NULL,NULL,NULL,NULL,14119,NULL,False,NULL
9203023,358233,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9203024,358233,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9203025,358233,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9203026,358233,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9203027,358233,112,1,NULL,NULL,NULL,NULL,NULL,1141,NULL,False,NULL
9203028,358233,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
9203029,358233,3,6,NULL,NULL,NULL,NULL,NULL,NULL,"869688052072453",False,NULL
9203030,358234,10,3,NULL,NULL,7,NULL,NULL,NULL,NULL,False,NULL
9203031,358234,28,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203032,358234,29,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203033,358234,30,3,NULL,NULL,63,NULL,NULL,NULL,NULL,False,NULL
9203034,358234,31,3,NULL,NULL,138,NULL,NULL,NULL,NULL,False,NULL
9203035,358234,32,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203036,358234,33,3,NULL,NULL,0,NULL,NULL,NULL,NULL,False,NULL
9203037,358234,6,7,NULL,NULL,NULL,"2023-08-21 14:06:15+00",NULL,NULL,NULL,False,NULL
9203038,358234,101,4,NULL,NULL,NULL,NULL,53.204528,NULL,NULL,False,NULL
9203039,358234,100,4,NULL,NULL,NULL,NULL,50.148421,NULL,NULL,False,NULL
9203040,358234,120,4,NULL,NULL,NULL,NULL,6.8,NULL,NULL,False,NULL
9203041,358234,121,4,NULL,NULL,NULL,NULL,253,NULL,NULL,False,NULL
9203042,358234,4,1,NULL,NULL,NULL,NULL,NULL,2714,NULL,False,NULL
9203043,358234,5,1,NULL,NULL,NULL,NULL,NULL,257,NULL,False,NULL
9203044,358234,102,1,NULL,NULL,NULL,NULL,NULL,0,NULL,False,NULL
9203045,358234,103,1,NULL,NULL,NULL,NULL,NULL,15,NULL,False,NULL
9203046,358234,9,1,NULL,NULL,NULL,NULL,NULL,113,NULL,False,NULL
9203047,358234,11,1,NULL,NULL,NULL,NULL,NULL,14849,NULL,False,NULL
9203048,358234,12,1,NULL,NULL,NULL,NULL,NULL,14129,NULL,False,NULL
9203049,358234,13,1,NULL,NULL,NULL,NULL,NULL,3766,NULL,False,NULL
9203050,358234,14,1,NULL,NULL,NULL,NULL,NULL,37,NULL,False,NULL
9203051,358234,110,1,NULL,NULL,NULL,NULL,NULL,88,NULL,False,NULL
9203052,358234,111,1,NULL,NULL,NULL,NULL,NULL,68,NULL,False,NULL
9203053,358234,112,1,NULL,NULL,NULL,NULL,NULL,1023,NULL,False,NULL
9203054,358234,27,1,NULL,NULL,NULL,NULL,NULL,34484,NULL,False,NULL
